Category,lat,lon,Part of month,Observation Date,Treated Area (ha),Country,Location Name,Control
NO LOCUST,5.47283,36.63429,Middle,14-05-2021,,Ethiopia,KEY AFER,FALSE
NO LOCUST,0.5375,38.51537,Middle,14-05-2021,,Kenya,GARBA TULA,FALSE
NO LOCUST,0.00246,36.5005,Middle,14-05-2021,,Kenya,NYAHURURU,FALSE
NO LOCUST,6.61446,44.09073,Middle,14-05-2021,,Ethiopia,GELHALALI,FALSE
NO LOCUST,0.67854,37.05849,Middle,14-05-2021,,Kenya,LONGOPITO,FALSE
NO LOCUST,29.85782,39.82174,Middle,14-05-2021,,Saudi Arabia,DUMAH AL JANDAL,FALSE
NO LOCUST,28.10271,36.58047,Middle,14-05-2021,,Saudi Arabia,N/A,FALSE
NO LOCUST,29.77834,39.69471,Middle,14-05-2021,,Saudi Arabia,RADIFAH SAUDI AR,FALSE
NO LOCUST,10.22323,48.30912,Middle,14-05-2021,,Somalia,CEELBUH,FALSE
NO LOCUST,29.63084,39.79659,Middle,14-05-2021,,Saudi Arabia,ASFAN SAUDI ARAB,FALSE
NO LOCUST,0.89256,38.48317,Middle,14-05-2021,,Kenya,N/A,FALSE
NO LOCUST,5.54998,36.84133,Middle,14-05-2021,,Ethiopia,KEY AFER,FALSE
NO LOCUST,3.16268,35.65721,Middle,14-05-2021,,Kenya,LODWAR,FALSE
NO LOCUST,9.74715,48.29111,Middle,14-05-2021,,Somalia,XIIN GALOOL,FALSE
NO LOCUST,1.24952,38.80182,Middle,14-05-2021,,Kenya,N/A,FALSE
NO LOCUST,30.09526,48.44336,Middle,14-05-2021,,Iran,JAZIREH-YE ABADA,FALSE
NO LOCUST,4.80509,37.03588,Middle,14-05-2021,,Ethiopia,N/A,FALSE
NO LOCUST,5.40768,36.72203,Middle,14-05-2021,,Ethiopia,KEY AFER,FALSE
NO LOCUST,6.90529,41.07483,Middle,14-05-2021,,Ethiopia,ALDIE,FALSE
NO LOCUST,10.21873,48.69141,Middle,14-05-2021,,Somalia,BURAAN,FALSE
NO LOCUST,2.33519,37.99915,Middle,14-05-2021,,Kenya,MARSABIT,FALSE
NO LOCUST,-1.421,38.04832,Middle,14-05-2021,,Kenya,KYULUNI,FALSE
NO LOCUST,5.52826,37.39781,Middle,14-05-2021,,Ethiopia,MANDE,FALSE
NO LOCUST,10.26651,48.48962,Middle,14-05-2021,,Somalia,HABARSHIRO,FALSE
NO LOCUST,19.98834,41.52924,Middle,14-05-2021,,Saudi Arabia,ALMURATAFAAH SAU,FALSE
NO LOCUST,-0.51681,37.742,Middle,14-05-2021,,Kenya,KARUARI,FALSE
NO LOCUST,30.09317,48.4447,Middle,14-05-2021,,Iran,JAZIREH-YE ABADA,FALSE
NO LOCUST,3.14332,37.45741,Middle,14-05-2021,,Kenya,KALACHA,FALSE
NO LOCUST,7.12363,40.81466,Middle,14-05-2021,,Ethiopia,BERBERE,FALSE
NO LOCUST,27.82554,36.54807,Middle,14-05-2021,,Saudi Arabia,N/A,FALSE
NO LOCUST,10.01519,48.30362,Middle,14-05-2021,,Somalia,N/A,FALSE
NO LOCUST,9.03388,42.39811,Middle,14-05-2021,,Ethiopia,JARA,FALSE
NO LOCUST,5.55506,37.40672,Middle,14-05-2021,,Ethiopia,MANDE,FALSE
NO LOCUST,0.34994,37.58461,Middle,14-05-2021,,Kenya,ISIOLO,FALSE
NO LOCUST,8.95574,42.40294,Middle,14-05-2021,,Ethiopia,RER CHIHIL,FALSE
NO LOCUST,9.01543,38.81219,Middle,14-05-2021,,Ethiopia,ADDIS ABABA,FALSE
NO LOCUST,7.11808,40.79649,Middle,14-05-2021,,Ethiopia,BERBERE,FALSE
NO LOCUST,7.99997,43.61868,Middle,14-05-2021,,Ethiopia,FAUREINA,FALSE
NO LOCUST,0.52477,38.51143,Middle,14-05-2021,,Kenya,GARBA TULA,FALSE
NO LOCUST,10.74562,42.77619,Middle,15-05-2021,,Ethiopia,MERU,FALSE
NO LOCUST,6.72518,44.26973,Middle,15-05-2021,,Ethiopia,KEBRI DEHAR,FALSE
NO LOCUST,6.91708,44.2172,Middle,15-05-2021,,Ethiopia,USUL,FALSE
NO LOCUST,8.17566,49.83253,Middle,15-05-2021,,Somalia,N/A,FALSE
NO LOCUST,27.28864,55.99137,Middle,15-05-2021,,Iran,SHAHRAK E ALAVI,FALSE
NO LOCUST,9.88823,43.95248,Middle,15-05-2021,,Somalia,AGABAR,FALSE
NO LOCUST,10.39414,42.70809,Middle,15-05-2021,,Ethiopia,ADAD,FALSE
NO LOCUST,2.33521,37.99915,Middle,15-05-2021,,Kenya,MARSABIT,FALSE
NO LOCUST,30.37645,48.21263,Middle,15-05-2021,,Iran,ABADAN,FALSE
BAND,10.21927,44.08205,Middle,15-05-2021,,Somalia,N/A,FALSE
NO LOCUST,9.7604,48.86528,Middle,15-05-2021,,Somalia,DHAHAR,FALSE
NO LOCUST,6.34508,41.42062,Middle,15-05-2021,,Ethiopia,N/A,FALSE
NO LOCUST,33.91461,58.93299,Middle,15-05-2021,,Iran,NIMBOLUK,FALSE
NO LOCUST,8.41936,48.28978,Middle,15-05-2021,,Somalia,BURO WADAL,FALSE
NO LOCUST,26.54771,54.00356,Middle,15-05-2021,,Iran,KISH,FALSE
NO LOCUST,2.84972,36.70343,Middle,15-05-2021,,Kenya,KOMOTE,FALSE
NO LOCUST,0.50868,37.36919,Middle,15-05-2021,,Kenya,N/A,FALSE
NO LOCUST,30.99262,49.48266,Middle,15-05-2021,,Iran,SHAKARIAT,FALSE
NO LOCUST,26.55933,54.00011,Middle,15-05-2021,,Iran,KISH,FALSE
NO LOCUST,33.84673,60.03699,Middle,15-05-2021,,Iran,SHAHRAK-E CHAH P,FALSE
NO LOCUST,29.8319,39.58159,Middle,15-05-2021,,Saudi Arabia,??????? SAUDI AR,FALSE
NO LOCUST,10.10862,42.74684,Middle,15-05-2021,,Ethiopia,GOCTI,FALSE
NO LOCUST,30.73379,48.39648,Middle,15-05-2021,,Iran,DARKHOVEYN,FALSE
NO LOCUST,26.55568,53.97948,Middle,15-05-2021,,Iran,KISH,FALSE
NO LOCUST,6.63092,44.13575,Middle,15-05-2021,,Ethiopia,KEBRI DEHAR,FALSE
NO LOCUST,-0.72751,37.70946,Middle,15-05-2021,,Kenya,IRIAMURAI,FALSE
NO LOCUST,3.9955,37.27261,Middle,15-05-2021,,Kenya,N/A,FALSE
NO LOCUST,-0.65227,38.40265,Middle,15-05-2021,,Kenya,NGOMENI,FALSE
NO LOCUST,9.55669,48.48664,Middle,15-05-2021,,Somalia,BARAAKTA QOL,FALSE
NO LOCUST,32.89008,60.00201,Middle,15-05-2021,,Iran,ASADIYEH,FALSE
NO LOCUST,8.39157,49.70204,Middle,15-05-2021,,Somalia,N/A,FALSE
NO LOCUST,2.85493,36.70778,Middle,15-05-2021,,Kenya,KOMOTE,FALSE
NO LOCUST,28.16659,55.7714,Middle,15-05-2021,,Iran,TAROM,FALSE
NO LOCUST,11.01477,42.66455,Middle,15-05-2021,,Ethiopia,DEWELE,FALSE
NO LOCUST,8.37567,43.33563,Middle,15-05-2021,,Ethiopia,GOMBOR TULEH,FALSE
NO LOCUST,3.50656,38.75163,Middle,15-05-2021,,Kenya,MADO ADI AREA,FALSE
NO LOCUST,3.45897,39.07814,Middle,15-05-2021,,Kenya,MOYALE,FALSE
NO LOCUST,27.24068,55.74483,Middle,15-05-2021,,Iran,NIME KAR,FALSE
NO LOCUST,0.30242,37.57941,Middle,15-05-2021,,Kenya,KAMPI-YA-CHUMVI,FALSE
NO LOCUST,32.49694,48.70367,Middle,15-05-2021,,Iran,GAVMIR,FALSE
NO LOCUST,8.15084,49.83345,Middle,15-05-2021,,Somalia,N/A,FALSE
NO LOCUST,0.40298,36.38193,Middle,15-05-2021,,Kenya,SIPILI TOWN,FALSE
NO LOCUST,-1.45767,38.0929,Middle,15-05-2021,,Kenya,SYOLIMA,FALSE
NO LOCUST,0.46405,37.42916,Middle,15-05-2021,,Kenya,N/A,FALSE
NO LOCUST,1.81338,37.40822,Middle,15-05-2021,,Kenya,NAMAREI,FALSE
NO LOCUST,32.94937,59.21817,Middle,15-05-2021,,Iran,SHKRAB,FALSE
NO LOCUST,20.02133,41.47071,Middle,15-05-2021,,Saudi Arabia,AL BAHAH SAUDI A,FALSE
NO LOCUST,31.24452,49.01507,Middle,15-05-2021,,Iran,HAYAVIYEH,FALSE
NO LOCUST,8.48817,49.59029,Middle,15-05-2021,,Somalia,QARXIS,FALSE
NO LOCUST,9.63819,48.44436,Middle,15-05-2021,,Somalia,BARAAKTA QOL,FALSE
NO LOCUST,-0.54709,37.50649,Middle,15-05-2021,,Kenya,EMBU,FALSE
NO LOCUST,30.35013,48.32094,Middle,15-05-2021,,Iran,ABADAN,FALSE
NO LOCUST,0.87994,37.01006,Middle,15-05-2021,,Kenya,LODUNGOKWE,FALSE
NO LOCUST,18.73543,37.46748,Middle,15-05-2021,,Sudan,N/A,FALSE
NO LOCUST,32.61041,48.57173,Middle,15-05-2021,,Iran,BAZARGAH,FALSE
ADULT,23.969859,40.646431,Middle,15-05-2021,50,Saudi Arabia,,TRUE
NO LOCUST,8.43768,48.31744,Middle,15-05-2021,,Somalia,BURO WADAL,FALSE
NO LOCUST,6.50556,41.28632,Middle,15-05-2021,,Ethiopia,N/A,FALSE
NO LOCUST,6.37934,41.7806,Middle,15-05-2021,,Ethiopia,N/A,FALSE
NO LOCUST,30.68783,48.3396,Middle,15-05-2021,,Iran,?????? ????? ???,FALSE
NO LOCUST,8.44653,43.10535,Middle,15-05-2021,,Ethiopia,TOMSA,FALSE
NO LOCUST,-0.48257,37.70828,Middle,15-05-2021,,Kenya,KANYUAMBORA,FALSE
NO LOCUST,19.01707,37.35742,Middle,15-05-2021,,Sudan,SUAKIN,FALSE
NO LOCUST,9.74537,48.80663,Middle,15-05-2021,,Somalia,DHAHAR,FALSE
NO LOCUST,6.27176,41.74893,Middle,15-05-2021,,Ethiopia,N/A,FALSE
NO LOCUST,27.21174,55.58198,Middle,15-05-2021,,Iran,KAHOORESTAN,FALSE
NO LOCUST,8.27207,49.78942,Middle,15-05-2021,,Somalia,N/A,FALSE
NO LOCUST,30.3114,48.38029,Middle,15-05-2021,,Iran,ABADAN,FALSE
NO LOCUST,30.94622,49.44052,Middle,15-05-2021,,Iran,ROMEYLEH-YE OLYA,FALSE
NO LOCUST,34.11396,58.25804,Middle,15-05-2021,,Iran,MEHRAN KUSHK,FALSE
NO LOCUST,10.48455,42.84007,Middle,15-05-2021,,Somalia,CABDULQAADIR,FALSE
NO LOCUST,10.29156,42.54739,Middle,15-05-2021,,Ethiopia,DOALE,FALSE
NO LOCUST,30.05423,48.47041,Middle,15-05-2021,,Iran,ARVAND KENAR,FALSE
NO LOCUST,30.46865,48.23364,Middle,15-05-2021,,Iran,????? ????? ????,FALSE
NO LOCUST,0.59992,37.23947,Middle,15-05-2021,,Kenya,N/A,FALSE
NO LOCUST,30.29216,48.42068,Middle,15-05-2021,,Iran,SEYD AVIYEH,FALSE
NO LOCUST,0.59946,37.29162,Middle,15-05-2021,,Kenya,N/A,FALSE
NO LOCUST,0.60162,37.24624,Middle,15-05-2021,,Kenya,N/A,FALSE
NO LOCUST,10.76301,42.55734,Middle,15-05-2021,,Ethiopia,AYSHA,FALSE
NO LOCUST,33.93243,60.00326,Middle,15-05-2021,,Iran,SHAHRAK-E CHAH P,FALSE
NO LOCUST,29.46049,53.42504,Middle,15-05-2021,,Iran,HELALABAD,FALSE
NO LOCUST,33.89794,59.90188,Middle,15-05-2021,,Iran,?????? ????? ???,FALSE
NO LOCUST,30.04314,48.48208,Middle,15-05-2021,,Iran,ARVAND KENAR,FALSE
NO LOCUST,32.84198,60.1412,Middle,15-05-2021,,Iran,TABAS-E MASINA,FALSE
NO LOCUST,27.25452,55.84379,Middle,15-05-2021,,Iran,ANGURAN,FALSE
NO LOCUST,30.88926,49.40189,Middle,15-05-2021,,Iran,RAMSHIR,FALSE
NO LOCUST,-0.47765,37.69788,Middle,15-05-2021,,Kenya,KANYUAMBORA,FALSE
NO LOCUST,9.75332,48.83155,Middle,15-05-2021,,Somalia,DHAHAR,FALSE
NO LOCUST,8.40423,48.27923,Middle,15-05-2021,,Somalia,BURO WADAL,FALSE
NO LOCUST,8.57252,49.20285,Middle,15-05-2021,,Somalia,N/A,FALSE
BAND,29.82122,39.53827,Middle,15-05-2021,10,Saudi Arabia,??????? SAUDI AR,TRUE
NO LOCUST,29.82417,39.55587,Middle,15-05-2021,,Saudi Arabia,??????? SAUDI AR,FALSE
NO LOCUST,8.57831,49.17414,Middle,15-05-2021,,Somalia,N/A,FALSE
NO LOCUST,8.04648,49.8295,Middle,15-05-2021,,Somalia,EYL,FALSE
NO LOCUST,9.80209,48.95287,Middle,15-05-2021,,Somalia,SAMAYSA DHEER,FALSE
NO LOCUST,3.27644,36.99835,Middle,15-05-2021,,Kenya,NORTH HORR,FALSE
NO LOCUST,28.98643,40.16673,Middle,15-05-2021,,Saudi Arabia,N/A,FALSE
NO LOCUST,30.31879,48.3561,Middle,15-05-2021,,Iran,ABADAN,FALSE
NO LOCUST,27.21159,55.62825,Middle,15-05-2021,,Iran,KESSE,FALSE
NO LOCUST,8.24052,43.48252,Middle,15-05-2021,,Ethiopia,DEGEH BUR,FALSE
NO LOCUST,27.15116,55.66123,Middle,15-05-2021,,Iran,DARGUR,FALSE
NO LOCUST,28.01418,56.28311,Middle,15-05-2021,,Iran,FAREGHAN,FALSE
NO LOCUST,0.40326,36.38657,Middle,15-05-2021,,Kenya,SIPILI TOWN,FALSE
NO LOCUST,-0.79021,37.36017,Middle,15-05-2021,,Kenya,KARABA,FALSE
NO LOCUST,3.15346,35.66087,Middle,15-05-2021,,Kenya,LODWAR,FALSE
NO LOCUST,30.03824,48.48935,Middle,15-05-2021,,Iran,ARVAND KENAR,FALSE
NO LOCUST,18.38098,37.68742,Middle,15-05-2021,,Sudan,TOKAR,FALSE
NO LOCUST,3.24618,35.98804,Middle,15-05-2021,,Kenya,ELIYE SPRINGS,FALSE
NO LOCUST,0.56923,36.99735,Middle,15-05-2021,,Kenya,OLDONYIRO,FALSE
NO LOCUST,0.46532,37.42602,Middle,15-05-2021,,Kenya,N/A,FALSE
NO LOCUST,10.41001,42.50402,Middle,15-05-2021,,Ethiopia,DAGAGO,FALSE
NO LOCUST,30.89662,49.41768,Middle,15-05-2021,,Iran,RAMSHIR,FALSE
NO LOCUST,0.53573,37.19803,Middle,15-05-2021,,Kenya,N/A,FALSE
NO LOCUST,0.59475,37.24283,Middle,15-05-2021,,Kenya,N/A,FALSE
NO LOCUST,27.20292,55.69958,Middle,15-05-2021,,Iran,ARABI,FALSE
NO LOCUST,30.27,48.42175,Middle,15-05-2021,,Iran,SEYD AVIYEH,FALSE
NO LOCUST,27.23893,55.80827,Middle,15-05-2021,,Iran,MAHLLEH AGHAY,FALSE
NO LOCUST,24.5509,72.5838,Middle,15-05-2021,,India,PEEPALIYA,FALSE
NO LOCUST,8.45912,48.33309,Middle,15-05-2021,,Somalia,BURO WADAL,FALSE
NO LOCUST,9.74162,48.79097,Middle,15-05-2021,,Somalia,DHAHAR,FALSE
ADULT,23.95409,40.60892,Middle,15-05-2021,30,Saudi Arabia,AL ROKNAH SAUDI,TRUE
NO LOCUST,27.2683,55.9533,Middle,15-05-2021,,Iran,KESHAR E BALA,FALSE
NO LOCUST,-0.54553,37.48458,Middle,15-05-2021,,Kenya,EMBU,FALSE
NO LOCUST,29.58975,53.1709,Middle,15-05-2021,,Iran,???????? ????? ?,FALSE
NO LOCUST,34.03035,58.81268,Middle,15-05-2021,,Iran,KHEZRI DASHT BEY,FALSE
NO LOCUST,32.87297,60.0051,Middle,15-05-2021,,Iran,SARV,FALSE
NO LOCUST,8.51783,49.4241,Middle,15-05-2021,,Somalia,BUDUNBUTO,FALSE
NO LOCUST,8.28513,43.39433,Middle,15-05-2021,,Ethiopia,USCUDON,FALSE
NO LOCUST,0.58095,35.84375,Middle,15-05-2021,,Kenya,KIPCHERERE,FALSE
NO LOCUST,3.43071,39.08076,Middle,15-05-2021,,Kenya,MOYALE,FALSE
NO LOCUST,8.11053,49.82602,Middle,15-05-2021,,Somalia,EYL,FALSE
NO LOCUST,3.42815,39.0661,Middle,15-05-2021,,Kenya,MOYALE,FALSE
NO LOCUST,29.44254,39.95299,Middle,15-05-2021,,Saudi Arabia,???? ?????? SAUD,FALSE
NO LOCUST,9.57057,48.47552,Middle,15-05-2021,,Somalia,BARAAKTA QOL,FALSE
NO LOCUST,10.38905,42.79098,Middle,15-05-2021,,Ethiopia,EL BOLDO,FALSE
NO LOCUST,8.28767,49.77165,Middle,15-05-2021,,Somalia,N/A,FALSE
NO LOCUST,2.23794,35.74709,Middle,15-05-2021,,Kenya,LOPEROT,FALSE
NO LOCUST,9.70818,44.04895,Middle,15-05-2021,,Somalia,HARGEISA,FALSE
NO LOCUST,6.97163,44.20028,Middle,15-05-2021,,Ethiopia,USUL,FALSE
NO LOCUST,8.24287,49.79643,Middle,15-05-2021,,Somalia,N/A,FALSE
NO LOCUST,3.45927,39.09213,Middle,15-05-2021,,Kenya,MOYALE,FALSE
NO LOCUST,25.28899,44.60468,Middle,15-05-2021,,Saudi Arabia,OLD JEFIN SAUDI,FALSE
BAND,29.83878,39.55021,Middle,15-05-2021,10,Saudi Arabia,??????? SAUDI AR,TRUE
BAND,30.97972,35.64083,Middle,15-05-2021,,Jordan,AT-TAFILAH,FALSE
NO LOCUST,10.96116,42.84827,Middle,15-05-2021,,Ethiopia,LASDEIT,FALSE
NO LOCUST,29.55237,53.16915,Middle,15-05-2021,,Iran,???????? ????? ?,FALSE
NO LOCUST,8.01894,49.82289,Middle,15-05-2021,,Somalia,EYL,FALSE
NO LOCUST,3.99497,37.27358,Middle,15-05-2021,,Kenya,N/A,FALSE
NO LOCUST,27.28321,55.97599,Middle,15-05-2021,,Iran,SHAHRAK E ALAVI,FALSE
NO LOCUST,29.6039,53.18751,Middle,15-05-2021,,Iran,DEHGHANAN,FALSE
NO LOCUST,27.11886,55.74285,Middle,15-05-2021,,Iran,GARI SHIKH,FALSE
NO LOCUST,10.686,42.47958,Middle,15-05-2021,,Ethiopia,LASARAT,FALSE
NO LOCUST,0.89315,38.48304,Middle,15-05-2021,,Kenya,N/A,FALSE
NO LOCUST,8.00995,49.81832,Middle,15-05-2021,,Somalia,EYL,FALSE
NO LOCUST,0.58324,35.80864,Middle,15-05-2021,,Kenya,SERETUNIN,FALSE
NO LOCUST,9.65954,42.8399,Middle,15-05-2021,,Ethiopia,HEREGEL,FALSE
NO LOCUST,29.47299,53.40704,Middle,15-05-2021,,Iran,HELALABAD,FALSE
SWARM,10.22893,43.62476,Middle,15-05-2021,79,Somalia,GARBO-DADAR,TRUE
NO LOCUST,30.32713,48.35452,Middle,15-05-2021,,Iran,ABADAN,FALSE
NO LOCUST,1.73817,37.30789,Middle,15-05-2021,,Kenya,NGURUNIT,FALSE
NO LOCUST,6.87112,44.24417,Middle,15-05-2021,,Ethiopia,FANHAD,FALSE
NO LOCUST,32.49774,48.83227,Middle,15-05-2021,,Iran,SALAND,FALSE
NO LOCUST,27.2452,55.93184,Middle,15-05-2021,,Iran,SARGAP,FALSE
NO LOCUST,27.16152,55.63988,Middle,15-05-2021,,Iran,AL E DARVISH,FALSE
NO LOCUST,29.80647,39.59411,Middle,15-05-2021,,Saudi Arabia,??????? SAUDI AR,FALSE
NO LOCUST,24.3418,72.32622,Middle,15-05-2021,,India,DANTIWADA,FALSE
ADULT,18.39993,37.67305,Middle,15-05-2021,,Sudan,TOKAR,FALSE
NO LOCUST,27.19932,55.67748,Middle,15-05-2021,,Iran,ARABI,FALSE
NO LOCUST,0.49323,37.18932,Middle,15-05-2021,,Kenya,DOL DOL,FALSE
BAND,27.25259,48.60954,Middle,15-05-2021,10,Saudi Arabia,UTAYIQ SAUDI ARA,TRUE
NO LOCUST,30.96471,49.45349,Middle,15-05-2021,,Iran,ROMEYLEH-YE OLYA,FALSE
NO LOCUST,30.87684,49.29591,Middle,15-05-2021,,Iran,BUKHAMEH-YE SOFL,FALSE
NO LOCUST,28.14731,56.17948,Middle,15-05-2021,,Iran,ASHKARA RURAL DI,FALSE
NO LOCUST,34.14783,58.34419,Middle,15-05-2021,,Iran,BAGHESTAN,FALSE
NO LOCUST,2.85656,36.69871,Middle,15-05-2021,,Kenya,KOMOTE,FALSE
NO LOCUST,11.01842,42.62567,Middle,15-05-2021,,Ethiopia,DEWELE,FALSE
NO LOCUST,10.43054,42.76089,Middle,15-05-2021,,Ethiopia,ADAD,FALSE
NO LOCUST,34.20985,58.36039,Middle,15-05-2021,,Iran,KHANIK,FALSE
NO LOCUST,1.06774,38.66772,Middle,15-05-2021,,Kenya,MERTI,FALSE
NO LOCUST,18.64487,37.4473,Middle,15-05-2021,,Sudan,N/A,FALSE
NO LOCUST,30.05979,48.46651,Middle,15-05-2021,,Iran,ARVAND KENAR,FALSE
NO LOCUST,18.40512,37.68902,Middle,15-05-2021,,Sudan,TOKAR,FALSE
NO LOCUST,28.01691,56.26196,Middle,15-05-2021,,Iran,FAREGHAN,FALSE
NO LOCUST,25.37818,44.55591,Middle,15-05-2021,,Saudi Arabia,??? ???????? SAU,FALSE
NO LOCUST,27.2171,55.56352,Middle,15-05-2021,,Iran,KAHOORESTAN,FALSE
NO LOCUST,1.82446,37.43494,Middle,15-05-2021,,Kenya,NAMAREI,FALSE
NO LOCUST,2.8559,36.70607,Middle,15-05-2021,,Kenya,KOMOTE,FALSE
NO LOCUST,1.58559,37.7959,Middle,15-05-2021,,Kenya,LAISAMIS,FALSE
NO LOCUST,3.70177,37.27184,Middle,15-05-2021,,Kenya,N/A,FALSE
NO LOCUST,32.26236,48.37056,Middle,15-05-2021,,Iran,SHAHRAK-E SHAHID,FALSE
NO LOCUST,1.81633,37.4136,Middle,15-05-2021,,Kenya,NAMAREI,FALSE
NO LOCUST,-1.40827,37.66336,Middle,15-05-2021,,Kenya,KATANGI,FALSE
NO LOCUST,8.09638,49.84218,Middle,15-05-2021,,Somalia,EYL,FALSE
NO LOCUST,28.88405,53.69559,Middle,15-05-2021,,Iran,DASTJEH,FALSE
NO LOCUST,8.2173,43.52308,Middle,15-05-2021,,Ethiopia,DEGEH BUR,FALSE
NO LOCUST,26.55184,53.9805,Middle,15-05-2021,,Iran,KISH,FALSE
NO LOCUST,31.14576,48.36759,Middle,15-05-2021,,Iran,???? ??? ????? ?,FALSE
NO LOCUST,0.52414,37.19719,Middle,15-05-2021,,Kenya,DOL DOL,FALSE
NO LOCUST,3.13546,37.41178,Middle,15-05-2021,,Kenya,KALACHA,FALSE
NO LOCUST,9.80705,48.97297,Middle,15-05-2021,,Somalia,SAMAYSA DHEER,FALSE
NO LOCUST,10.86406,42.86634,Middle,15-05-2021,,Ethiopia,ADIJN,FALSE
BAND,27.252587,48.609536,Middle,15-05-2021,10,Saudi Arabia,,TRUE
NO LOCUST,10.96858,42.94247,Middle,15-05-2021,,Ethiopia,LASDEIT,FALSE
NO LOCUST,0.63508,36.98512,Middle,15-05-2021,,Kenya,OLDONYIRO,FALSE
NO LOCUST,32.53782,47.37356,Middle,15-05-2021,,Iran,MUSIAN,FALSE
ADULT,18.7658,37.436,Middle,15-05-2021,,Sudan,N/A,FALSE
NO LOCUST,10.18183,43.62079,Middle,15-05-2021,,Somalia,N/A,FALSE
NO LOCUST,-0.65263,38.39301,Middle,15-05-2021,,Kenya,NGOMENI,FALSE
NO LOCUST,9.62254,48.45087,Middle,15-05-2021,,Somalia,BARAAKTA QOL,FALSE
NO LOCUST,8.18783,49.8118,Middle,15-05-2021,,Somalia,N/A,FALSE
NO LOCUST,26.56805,53.95305,Middle,15-05-2021,,Iran,KISH,FALSE
NO LOCUST,26.5543,53.98623,Middle,15-05-2021,,Iran,KISH,FALSE
NO LOCUST,30.44099,50.01047,Middle,15-05-2021,,Iran,LONGIR-E VOSTA,FALSE
NO LOCUST,24.52692,72.33482,Middle,15-05-2021,,India,ARKHI,FALSE
NO LOCUST,30.13206,48.41985,Middle,15-05-2021,,Iran,ABU SHAKAR,FALSE
NO LOCUST,8.47412,43.24735,Middle,15-05-2021,,Ethiopia,GOMBOR UADEL,FALSE
NO LOCUST,30.96537,49.45268,Middle,15-05-2021,,Iran,ROMEYLEH-YE OLYA,FALSE
NO LOCUST,0.41531,36.37424,Middle,15-05-2021,,Kenya,SIPILI TOWN,FALSE
NO LOCUST,3.13539,37.42142,Middle,15-05-2021,,Kenya,KALACHA,FALSE
NO LOCUST,30.33721,48.33595,Middle,15-05-2021,,Iran,ABADAN,FALSE
NO LOCUST,33.87122,59.86035,Middle,15-05-2021,,Iran,?????? ????? ???,FALSE
NO LOCUST,30.34911,48.30867,Middle,15-05-2021,,Iran,ABADAN,FALSE
ADULT,23.96986,40.64643,Middle,15-05-2021,50,Saudi Arabia,AL ROKNAH SAUDI,TRUE
BAND,27.2461,48.60543,Middle,15-05-2021,30,Saudi Arabia,UTAYIQ SAUDI ARA,TRUE
NO LOCUST,33.8931,60.02451,Middle,15-05-2021,,Iran,SHAHRAK-E CHAH P,FALSE
NO LOCUST,27.2361,55.78123,Middle,15-05-2021,,Iran,MAHLLEH AGHAY,FALSE
NO LOCUST,8.41705,49.6794,Middle,15-05-2021,,Somalia,QARXIS,FALSE
NO LOCUST,33.91865,60.01642,Middle,15-05-2021,,Iran,SHAHRAK-E CHAH P,FALSE
NO LOCUST,10.99027,42.73253,Middle,15-05-2021,,Ethiopia,DEWELE,FALSE
NO LOCUST,0.5632,36.98725,Middle,15-05-2021,,Kenya,OLDONYIRO,FALSE
NO LOCUST,10.92673,42.90951,Middle,15-05-2021,,Ethiopia,LASDEIT,FALSE
NO LOCUST,8.36399,49.72374,Middle,15-05-2021,,Somalia,N/A,FALSE
NO LOCUST,30.66842,50.24846,Middle,15-05-2021,,Iran,BEHBAHAN,FALSE
ADULT,18.56038,37.51948,Middle,15-05-2021,,Sudan,N/A,FALSE
NO LOCUST,8.33972,43.35122,Middle,15-05-2021,,Ethiopia,USCUDON,FALSE
NO LOCUST,32.8649,60.09698,Middle,15-05-2021,,Iran,ASADIYEH,FALSE
NO LOCUST,8.43051,48.30388,Middle,15-05-2021,,Somalia,BURO WADAL,FALSE
NO LOCUST,20.001,41.46411,Middle,15-05-2021,,Saudi Arabia,AL BAHAH SAUDI A,FALSE
NO LOCUST,8.45269,48.3313,Middle,15-05-2021,,Somalia,BURO WADAL,FALSE
NO LOCUST,3.43609,39.06468,Middle,15-05-2021,,Kenya,MOYALE,FALSE
NO LOCUST,25.38052,45.39813,Middle,15-05-2021,,Saudi Arabia,HAUTAT SUDAIR SA,FALSE
NO LOCUST,18.22614,43.18033,Middle,15-05-2021,,Saudi Arabia,AL JAWF SAUDI AR,FALSE
NO LOCUST,27.30007,56.03932,Middle,15-05-2021,,Iran,GHALAT E PAEEN,FALSE
NO LOCUST,28.14208,56.16568,Middle,15-05-2021,,Iran,ASHKARA RURAL DI,FALSE
NO LOCUST,8.07155,49.83319,Middle,15-05-2021,,Somalia,EYL,FALSE
NO LOCUST,3.43416,39.08577,Middle,15-05-2021,,Kenya,MOYALE,FALSE
NO LOCUST,30.03221,48.49861,Middle,15-05-2021,,Iran,ARVAND KENAR,FALSE
ADULT,18.96247,37.36597,Middle,15-05-2021,,Sudan,SUAKIN,FALSE
NO LOCUST,29.46421,53.42305,Middle,15-05-2021,,Iran,HELALABAD,FALSE
NO LOCUST,26.32658,43.57098,Middle,15-05-2021,,Saudi Arabia,ASH SHIHYAH SAUD,FALSE
NO LOCUST,9.57831,48.47127,Middle,15-05-2021,,Somalia,BARAAKTA QOL,FALSE
